id_contribuable,nom,prenom,region,revenu_annuel,revenu_declare,impot_declare,depenses,charges,type_revenu
f02d987b-5afd-427d-8e3f-79583f8306c6,Cruz,Ashley,Lake Veronicaburgh,183998,183998.0,45999.5,47786,17061.54,patrimoine
af55cf86-4bcc-40d7-a0ac-d80068da35ab,Bass,Douglas,Port Nathanielmouth,149894,149894.0,37473.5,12188,3238.32,salaire
18a53c96-87aa-4f0c-948b-3d43cf0722e0,Sexton,Patricia,Port Kaylaborough,140361,140361.0,35090.25,60534,22955.99,patrimoine
b0d60abd-0d55-4496-8e07-5f83404e03ec,Higgins,Janet,Smithstad,140719,49021.10185791032,12255.28,10461,1515.87,salaire
3d833de3-bfa7-4b3e-8466-ce77b8a8e16b,Adams,Jessica,Vasquezfurt,58973,58973.0,14743.25,42014,8465.08,salaire
855e0885-f926-429d-b80d-5fbd9c15f542,Smith,Marc,Kennethview,37864,37864.0,9466.0,18791,6769.58,patrimoine
27a72213-a936-45c1-a183-f1813f272f8a,Cook,Alisha,Aaronville,167862,167862.0,41965.5,5252,762.42,salaire
1a996cd8-3312-4bba-b8ad-2e0379a4fa8c,Rogers,Heather,Jacobhaven,41758,41758.0,10439.5,16958,6723.12,patrimoine
d89f2c0b-10cd-4948-be04-28de68be8331,Mclean,Desiree,Davisfort,146441,146441.0,36610.25,39595,8888.41,salaire
72e44cfd-79f7-4327-a2f2-1e5c31dcc11d,Duncan,Joshua,Melissafurt,33393,33393.0,8348.25,47858,7216.13,indépendant
b5ba3d71-d6ff-4e8b-bdef-f32a97ef1f82,Brown,Matthew,Port Johnview,167211,167211.0,41802.75,69530,22774.72,patrimoine
c425c8b6-9cde-4965-a85b-2b1f7833db7f,Wyatt,Crystal,East Shawn,75025,75025.0,18756.25,15192,3119.71,patrimoine
89385e01-1477-4b6b-b6c0-552e4cfc536f,Reed,Anthony,Hooperport,199947,199947.0,49986.75,20599,7532.28,indépendant
b31c22c6-3718-4852-9f8d-f9419d4080b5,Parker,Douglas,West Louisfurt,186717,186717.0,46679.25,57900,5998.57,salaire
38c861a6-703d-450f-b035-8ea079e27429,Davis,Kristen,Phamshire,24391,24391.0,6097.75,52777,18462.94,patrimoine
1cd3d716-d7d0-4277-95e5-311b39375783,Williams,Connor,New Jacobmouth,66353,66353.0,16588.25,24381,4852.59,patrimoine
f6774341-6f5e-4c04-abe8-e69e977dacc2,Tanner,Nathaniel,Mosleybury,81553,81553.0,20388.25,21021,5912.9,patrimoine
30c17244-457d-44e3-81d5-78ab3958b049,Taylor,Danielle,West Josephville,32061,32061.0,8015.25,9480,3159.49,salaire
244bd85d-8d2a-4c0b-a595-830dbbe5d683,Allen,Jean,Juliemouth,127469,127469.0,31867.25,52519,19748.1,patrimoine
09a1838b-0097-409c-84a6-89842d5107cc,Olson,Janet,Lake Jenniferland,107561,107561.0,26890.25,65107,23119.82,patrimoine
a5b5489e-745e-4aad-b958-d8a3a34e1492,Thompson,Whitney,Martinstad,97043,97043.0,24260.75,56741,18092.15,patrimoine
903ab8d6-68e7-4d3e-bf5f-a5460d18d37e,Jenkins,Anne,Reyestown,131750,131750.0,32937.5,47721,12329.94,salaire
404bbd3a-67cd-482e-8268-f7902c22b61b,Williams,Alexis,Castillostad,166926,166926.0,41731.5,51668,19044.97,patrimoine
5ad42f1a-8642-4636-98e6-74a5b9f1de26,Cooper,Adam,East David,194386,131448.3577601965,32862.09,5065,1580.54,indépendant
d71dc222-30e9-4381-97be-c5b56bc7ee07,Miller,Charles,East Mckenzieview,41545,41545.0,10386.25,20617,3945.07,patrimoine
86da4b8a-9dab-4bdf-a9cf-d61caf3ded3b,Porter,Robin,West Bryanville,181854,181854.0,45463.5,11429,1261.41,patrimoine
6c0efa60-edf6-46df-9591-2ff9938f94ff,Myers,Tammy,Port Vincentfort,107635,107635.0,26908.75,7861,850.89,indépendant
082ea865-270f-4182-a4f0-4e2eebb8d9f9,Pena,Kimberly,Gravesmouth,153500,153500.0,38375.0,39496,4393.99,salaire
7aa06c17-2314-403e-b9be-16e1fa67dfa0,Jacobson,Carol,Lake Johnny,50532,50532.0,12633.0,23211,8489.51,salaire
f18f5769-7318-4623-b220-da075e71161a,Spencer,Melody,Darrenberg,128348,128348.0,32087.0,50998,12661.47,salaire
4b1b7945-847f-4d27-950c-db1c95aa8734,Whitaker,Leroy,Joefort,187527,187527.0,46881.75,12266,2530.17,indépendant
b8f6f02c-2821-4187-a535-0f323938a635,Mejia,Tiffany,Kleinhaven,58334,58334.0,14583.5,52109,6394.17,indépendant
c9165cda-15ea-4726-9f55-8f33d0966efe,Newton,Richard,North Marcus,76398,76398.0,19099.5,66268,16612.45,salaire
e3ba72c6-b926-4c61-9f6e-ef9e3109f76b,Bruce,Jason,New Eric,126023,126023.0,31505.75,6801,2274.71,patrimoine
a4538101-656e-4fc1-b5bb-e10cd15c4f99,Tucker,Jamie,Aprilville,99584,99584.0,24896.0,53476,16758.77,patrimoine
a03975da-ab14-4558-9269-f48380ac5040,Graham,Joseph,Gatesland,50743,50743.0,12685.75,13876,1742.83,patrimoine
255865c0-c0b4-43ea-a25b-c8f9130c62a7,Sanchez,Peter,West Thomas,143112,143112.0,35778.0,29350,7849.61,salaire
b749a936-2280-42f0-9c72-6efbe8e14183,Nguyen,Blake,North Anneside,163433,163433.0,40858.25,20562,8130.99,patrimoine
38844c2f-3e94-4a55-8edf-85f2ea63f294,Turner,Jonathan,Floreshaven,20106,20106.0,5026.5,53984,16557.4,patrimoine
2dde40a5-1f5d-4bdf-9486-78d1b2f323d9,Braun,Paul,North Brian,179813,85966.66641637453,21491.67,16307,6500.45,patrimoine
c7c5a294-67c6-422f-a029-de834df19b61,Fry,Krystal,Pamelastad,65668,65668.0,16417.0,29246,11335.38,salaire
062bdfa2-db6b-4e60-81f6-9e0c66a9c799,Brown,Sandra,East Jamie,58584,58584.0,14646.0,54763,12157.2,patrimoine
3038d48a-8508-44d2-8538-5e0de61f6891,Taylor,Kristina,Smithmouth,146632,146632.0,36658.0,11015,3468.36,indépendant
cc06b23a-7873-42df-84fc-85d7c9031a9e,Smith,Julie,Mckinneyburgh,108858,108858.0,27214.5,26407,10175.0,patrimoine
8f5f7593-ad5b-4f25-8852-544aa5ab65af,Holland,Christopher,Monroefort,95897,95897.0,23974.25,63012,25183.44,salaire
bdad587d-2244-44b5-92c7-eba9f06e086b,Santos,Nathan,New Dennis,128358,128358.0,32089.5,50533,12317.08,indépendant
72d8443d-87f3-4718-9688-5d346d2c3508,Perez,Justin,Lake Davidland,32658,32658.0,8164.5,42507,15096.24,indépendant
7b303d7f-8f04-4c94-94d3-cf09096d6933,Nash,Anna,West Michellebury,145074,145074.0,36268.5,36367,13729.65,indépendant
c9b2bbfe-33be-49d2-bfd2-3d24a1f45ed6,Walsh,Gary,Kevinchester,51893,51893.0,12973.25,61627,16253.07,salaire
5d548692-bb02-4a35-9474-fc615f212c76,Jordan,Madison,Port Steven,122421,122421.0,30605.25,33095,6553.38,patrimoine
51a43ecc-3f49-4f78-bc25-1d18bfe15196,Love,Katrina,East Rogermouth,122903,122903.0,30725.75,27512,5663.74,salaire
d404a670-8b1a-4890-92a3-76dd8ba35acf,Wall,Denise,Victorland,71168,71168.0,17792.0,46686,12651.03,salaire
1c07f2e9-5494-4e20-b201-22b50c8bb699,Graham,Michelle,East Cameron,190931,190931.0,47732.75,29575,8535.92,salaire
dfde74fe-dbd2-437b-9601-630c87066655,Johnson,Jessica,Christophermouth,181100,181100.0,45275.0,38480,14008.58,indépendant
1069776a-7447-487e-be8d-78787507cb45,Anderson,Cheryl,Lake Thomasburgh,144606,144606.0,36151.5,40555,9236.6,indépendant
d6b8bef6-af55-42e3-bb5c-8c88fec18a31,Kim,Megan,New Matthew,193754,193754.0,48438.5,34020,4208.87,patrimoine
ce054b8d-f4e3-4713-a4ba-55c1ec389204,Paul,Anthony,West Tammy,60498,44190.48175392734,11047.62,52708,11072.73,salaire
25eed6af-ab78-4b7c-b185-fed2a3d1f96f,Monroe,Becky,East Andrewstad,181460,139691.83237558336,34922.96,5501,1054.12,patrimoine
fc3f8a2a-31f7-43fd-b794-a51bf9b8a1a6,Yates,David,Parkerfurt,33294,33294.0,8323.5,65727,19889.02,indépendant
6847ed84-86b3-4939-9ac6-47ab25501dce,Warner,Scott,Kimberlymouth,39370,39370.0,9842.5,64778,17920.68,indépendant
5cbaaed0-ee63-495a-a7fb-43d9014fb962,Santos,Michelle,Lawsonmouth,86686,86686.0,21671.5,19248,4398.15,patrimoine
1066efcb-3a76-497c-8f95-eabf6b3060a9,Stein,Jessica,Mercadochester,118173,118173.0,29543.25,17278,4045.06,indépendant
2e25858e-637f-4263-b4f2-c584b7d67022,Allen,Henry,Lake Sharonfurt,140566,140566.0,35141.5,36062,13569.25,patrimoine
eb2c3761-2cf5-4ea2-a329-64ce0b66e464,Hunt,Paul,Heatherburgh,102820,102820.0,25705.0,25318,3001.67,salaire
e44897fd-8d59-407e-af8f-659336b52982,Keith,Phillip,Louisville,167028,167028.0,41757.0,60867,12720.31,salaire
ca17d168-76de-4767-8622-50e14eff3e1e,Lynch,Debra,Port Peter,179292,179292.0,44823.0,18440,1850.55,patrimoine
8b925bdd-ac14-4621-8949-159fd3efdce2,Phillips,Sarah,Jamieside,52788,52788.0,13197.0,41076,14529.72,indépendant
cc72789d-813b-45fd-9a99-e02ef939d347,Shea,Jeffrey,Williamsmouth,124046,124046.0,31011.5,13164,3134.86,salaire
2a2c26fc-e7ca-4583-bf9d-3b8e4600be06,Johnson,Nicole,Angieberg,74936,74936.0,18734.0,66231,23376.93,indépendant
f42fbc7c-be3d-4bfe-a458-5df61d4c0aec,Hammond,Karen,Francisborough,97255,97255.0,24313.75,59599,23236.66,indépendant
08c60db8-43bc-4a4a-9b4b-43c6eb9c872e,Rodriguez,Randy,South James,131957,131957.0,32989.25,14046,2889.94,salaire
48d71b7c-0771-4f53-9cb7-c4c171c10c1c,Lee,Michael,Nguyenberg,79605,79605.0,19901.25,60791,9219.37,patrimoine
5b167ecd-9cff-4640-b1f1-5a8f2d334df9,Smith,Scott,North Ryan,124583,60037.07881595978,15009.27,43248,12880.48,salaire
e0bac09a-5655-4a3b-91cd-49f42ae59a79,Decker,Joshua,East John,60606,60606.0,15151.5,58741,8137.53,patrimoine
89557145-4da3-4d3a-be0c-a7458336302b,Phillips,Thomas,Port Elizabeth,59725,59725.0,14931.25,18120,4111.13,patrimoine
bfd6160b-f9a4-42c6-ac01-3fdb8a4f92f4,Jones,Erin,Sherrybury,33334,33334.0,8333.5,44539,12702.67,patrimoine
ca912b44-8a8d-4971-aa3f-3c63f9c45677,Burns,Michaela,Rodneyton,133683,133683.0,33420.75,13042,4262.81,salaire
535b18e5-f8c1-4110-8b67-ee5621f2c8ce,Brown,Barbara,East Elizabethchester,120704,120704.0,30176.0,11308,2912.36,patrimoine
1ba9bccb-2d0e-4f7a-8703-ea06d89e0695,Nelson,Denise,Port James,24905,16581.42860802913,4145.36,45011,12957.55,salaire
18252fa0-1096-4e77-9a91-61586c34649e,Hall,Matthew,Schmittton,92323,92323.0,23080.75,15149,3823.7,patrimoine
a35d1536-18cd-4335-8dad-b001b3cc67e9,Ford,Jeffrey,Lake Douglas,76679,76679.0,19169.75,8156,3070.46,salaire
a8ec575e-b810-4aa2-8eca-09cee2c48784,Cannon,Andrew,North Judyborough,61503,61503.0,15375.75,32550,8220.0,patrimoine
8785b888-37c6-423f-960d-ecc381270d22,King,Jonathan,Halltown,196451,196451.0,49112.75,64151,9120.99,indépendant
3332031b-a96d-409e-8561-879bb4a164a1,Johnson,Angela,East Robertborough,91808,91808.0,22952.0,40963,15689.97,patrimoine
bcb6c96d-eb36-474d-94ea-d7400d117482,Medina,Nicole,Ricechester,80941,80941.0,20235.25,27086,7799.35,indépendant
5efa80cd-451f-4cff-b252-a03aa0b28b86,Cook,Kelly,Peterstad,160033,160033.0,40008.25,22593,4255.28,salaire
9322d892-4b41-48e9-be41-991856fa181b,Salazar,Anna,Williamhaven,61448,61448.0,15362.0,68862,24485.83,indépendant
35f6cf23-d974-4d4c-9183-bb6b9084cef1,Williams,Aaron,Turnerview,113736,113736.0,28434.0,14696,3643.03,indépendant
bb4ff1f9-ae75-429e-94fe-ef73d0642186,Johnson,Alexander,North Megan,92376,92376.0,23094.0,52107,19639.0,salaire
8a0fa092-9457-4f84-ac05-09158827a629,Ballard,Michael,North Ryanhaven,178015,178015.0,44503.75,34900,7845.77,salaire
2dbf862b-a794-402f-8d10-bd7fae8dde9b,Montgomery,Latoya,New Christopherfurt,155375,155375.0,38843.75,36113,10310.77,indépendant
9f96599d-95cf-4595-99e3-0f9f8b557e35,Harvey,Jeffery,New Stephanieshire,114330,75314.95427248358,18828.74,53562,8040.46,patrimoine
a2bffb35-09de-423c-a7c5-8f752dc79579,Oconnor,Crystal,Sharonside,93571,93571.0,23392.75,24670,9841.08,indépendant
c67fc530-d446-474a-8803-0148f3102876,Arroyo,Ashley,Gonzalezfurt,86476,86476.0,21619.0,66343,26167.87,salaire
14566f09-672c-4e76-8115-4630ae08ede4,Benjamin,Cheryl,West Kennethmouth,24413,24413.0,6103.25,58947,12241.8,salaire
77d5ca6f-f437-4b20-9a72-3f43b9106ddb,Brown,Kathleen,Ashleychester,28562,28562.0,7140.5,21456,2754.95,salaire
7c13d8f1-802c-49e0-bf90-b9174b069701,Miranda,David,Port Josephmouth,20276,20276.0,5069.0,16575,5915.52,patrimoine
0cab3cea-0d3e-46ba-9b80-b6a57db86d74,Dennis,Christopher,Caitlinfort,184393,184393.0,46098.25,26635,10595.73,patrimoine
6a5eb094-8a20-4cba-a437-e89272ba82b6,Velazquez,Allison,New Molly,187561,187561.0,46890.25,28552,3330.56,salaire
c3ca0e73-4405-43ee-9da0-22ff8a0ba22f,Vaughn,Don,Erikfort,173877,173877.0,43469.25,10777,1590.89,salaire
c1b44f31-6ec9-4642-8b92-296814109939,Barrett,Matthew,East Tamaraberg,95570,95570.0,23892.5,59730,8994.87,patrimoine
414430c8-4cac-461b-a2cd-281a106ee6d9,Flores,Vincent,New Earl,128426,97993.78676258739,24498.45,31986,12122.16,patrimoine
f7e31f96-ae7b-4ec9-91f9-425778f683cd,Williams,Jocelyn,Millerland,91226,32594.19097175766,8148.55,31070,3649.05,indépendant
b5b97af7-2d2c-475b-8443-364540894388,Mills,Wanda,East Josephville,182062,182062.0,45515.5,36542,10638.1,patrimoine
94b61f20-9137-44e3-9287-92b3bfb5a3a6,Bell,John,South Melissa,65405,65405.0,16351.25,16612,6575.3,salaire
aa709094-0d10-4774-a34d-468f3ebcb645,Hernandez,Cynthia,East Jadeport,69836,69836.0,17459.0,42370,11869.04,patrimoine
57411706-c366-456e-ae49-2f07fbfecb88,Perry,David,Ashleyfurt,189940,189940.0,47485.0,23489,6786.51,patrimoine
0ae6c2fa-3519-4bbb-8313-da95a3f4a88e,Price,John,Schmidtfort,194754,194754.0,48688.5,17276,3775.45,salaire
8e632a2b-a12c-4358-8928-45d0e9a00085,Salinas,Dawn,West Michael,187937,149223.69500641082,37305.92,30488,10581.22,patrimoine
93fb9484-d059-4487-9a04-aedd0257d0b4,Floyd,Ralph,Robinsonfurt,93865,93865.0,23466.25,64500,19426.9,indépendant
7c7893a1-9f93-4268-87f9-7b2a42908234,Ramirez,Alexandria,West Nicolechester,76662,76662.0,19165.5,24819,8068.4,salaire
a0670109-4154-4d69-8174-d465f881501d,Schneider,Jessica,Jasminemouth,75932,75932.0,18983.0,36171,8869.15,patrimoine
686e11fe-ee61-465c-932f-d711d0fc62ea,Anderson,Jenna,Port Coreyville,196059,128408.79944131238,32102.2,69004,13344.08,patrimoine
2c13f877-6b47-4908-9a71-29f287cda9f9,Gonzalez,Miranda,South Scottborough,64111,64111.0,16027.75,26138,7159.89,indépendant
aef1725d-4004-460f-89de-a99f3426fd54,Holloway,Collin,New Eric,44621,44621.0,11155.25,41934,6947.03,patrimoine
78b043f1-b046-4fbc-a7e4-c063301d2013,Martinez,Paul,Christophershire,143711,143711.0,35927.75,46589,9662.62,salaire
0facbb1e-25cc-4c18-80f2-a4f03bacb485,Roth,Jeffrey,East Stefanie,125162,125162.0,31290.5,18851,1886.77,indépendant
9727a0ab-4da7-4f34-9a59-b39dce55e217,Smith,Theresa,Sullivanton,47163,47163.0,11790.75,46924,8027.76,patrimoine
989c1da3-77e6-481f-96b7-ea6d74e9b389,Dickerson,Angela,Williamsside,87233,87233.0,21808.25,48793,9736.21,indépendant
8c907ed1-76cd-4dcc-872d-30bbb6eea7ef,Glenn,Sally,Kerryport,194000,194000.0,48500.0,44774,16124.26,indépendant
33815810-a15f-4582-8e36-7028b284753c,Taylor,Andrew,Lake Michaelberg,136538,136538.0,34134.5,57218,8591.34,salaire
05a1cf10-98a3-4cf3-87d0-e292e312c2d2,Thompson,Wendy,South Codyfurt,183379,183379.0,45844.75,50113,14008.51,indépendant
25c914da-e6b0-4e07-8d3e-a76f5fb534eb,Nelson,Luke,New Tracyland,130648,130648.0,32662.0,23984,7250.01,salaire
4d67425a-e318-4725-bcfd-296c9ed9becc,Weaver,Joseph,Jacobberg,189266,189266.0,47316.5,53461,16817.06,salaire
cfce8139-5914-4fbd-9ef7-3816d4b05ec7,Robinson,Mary,East Emilyshire,194002,194002.0,48500.5,64151,13441.69,salaire
ad0caab9-c909-498f-b4a2-73f9ae9acd75,Miller,Joel,Brownton,71757,71757.0,17939.25,18559,5375.57,indépendant
d1309896-4a0d-419e-a026-675aeb3b178a,Gibson,Michael,Salazarfort,30567,30567.0,7641.75,33870,7209.62,indépendant
079ad4d3-a385-44e9-a13d-49383846aa28,Long,Katelyn,Suttonton,143407,143407.0,35851.75,42899,6406.07,patrimoine
b85035ea-4512-4186-9973-cc786b776b24,Johnson,Tammy,Mitchellland,64355,64355.0,16088.75,68499,17907.09,salaire
8b60c545-6adc-48dd-9da1-1809253b2312,Morgan,Rachel,Sancheztown,45762,45762.0,11440.5,65397,21071.62,indépendant
09960591-a261-4618-aba6-2ef760d6b0c2,Woodward,Aaron,Port Angieport,152079,69024.49568219966,17256.12,7124,1705.78,indépendant
4fb3304d-49f7-4ecf-be73-f0fb0217d177,Smith,Jacqueline,West Vanessa,63477,63477.0,15869.25,64823,16217.94,salaire
a1542801-6257-49c9-8474-464c9899d3ef,Willis,William,East Wanda,177261,177261.0,44315.25,6616,1637.07,patrimoine
76b5db88-00bd-42d4-ab1b-91ea0f0c1e2a,Velazquez,Nathan,Stephenmouth,90619,90619.0,22654.75,23943,3220.59,indépendant
2c27b955-4b57-4abd-b3b0-e1ae344581b1,Herrera,Stephanie,Frankbury,195229,195229.0,48807.25,31696,10472.61,indépendant
319965c1-fef0-43f9-b835-a69c8f259489,Williamson,Susan,Shafferfurt,101448,39723.44359032791,9930.86,10308,1210.14,indépendant
a45da5b4-0938-4d5f-a30a-c1a162f05ead,Torres,Larry,Larsonport,37161,37161.0,9290.25,66401,25152.59,indépendant
b87fdbed-1c7e-4d8b-8969-9243135dd8f2,Schultz,Joel,Port Katrina,82561,82561.0,20640.25,23208,8892.91,patrimoine
40e01144-5f5f-4cf7-9931-9b32a719465c,Glenn,Sean,Anthonyport,196934,196934.0,49233.5,26660,8113.35,patrimoine
e2fe1e2f-ebd4-47e0-a240-ec9c37db79cd,Anderson,Austin,New Kristenburgh,99249,99249.0,24812.25,68296,13154.28,indépendant
400ed854-741f-4c1b-9b0b-7dd08877302d,Lopez,Curtis,Wayneshire,74181,74181.0,18545.25,69007,12120.14,patrimoine
f9d5663f-9e7f-4bd1-9ddd-bf5de1adad98,Watkins,Christopher,Jessemouth,52559,52559.0,13139.75,10958,1347.56,patrimoine
a4f63915-354b-4853-b7af-c89f7753b6d9,Barnes,Laura,Smithside,55337,55337.0,13834.25,30241,5298.44,patrimoine
3bb0aae9-b5ae-4def-8b8f-d02ba0716da9,Harvey,Cristina,Williamhaven,52898,52898.0,13224.5,61858,11605.19,indépendant
163d39de-2481-4cf7-851a-cff4c76fe9e6,Freeman,Tyrone,Leahview,113976,113976.0,28494.0,64957,17439.55,patrimoine
e2678625-7656-4689-b338-a3a731681bba,Osborne,Carol,Christopherview,158919,68393.52463090944,17098.38,35112,13544.43,patrimoine
08bf95a1-9973-4318-88dc-ebe2dfcf0bed,Miller,Edward,Dakotaville,161107,161107.0,40276.75,61691,18428.28,indépendant
f37e8ec7-9457-4e53-a2ca-9baf06ec6018,Pena,Michael,South Katherinebury,99394,99394.0,24848.5,13570,3329.25,indépendant
09b6988d-6ff1-40bb-9f56-413090274492,Stevens,Shawn,Jamesview,116963,116963.0,29240.75,13124,4911.29,indépendant
9ae69422-0ae0-4933-9d4a-da9af0c6813f,Thomas,Katherine,Cynthiamouth,109769,109769.0,27442.25,51165,17442.52,salaire
de4caedb-61b6-4d38-8390-642f191ad681,Brown,Andrea,Noahchester,173774,173774.0,43443.5,57290,8255.05,indépendant
ea672e74-16fd-487f-b336-85c7ff300286,Moss,Christopher,Hansonburgh,44022,44022.0,11005.5,48410,13265.96,indépendant
29897435-e698-4260-8cb4-9510fd00c268,Mccarthy,Andrew,South Michaelbury,182559,182559.0,45639.75,66274,20454.63,patrimoine
64caee4d-e651-4133-a24b-0570783e29a0,Trujillo,Javier,Williamstown,97936,97936.0,24484.0,61602,23613.3,patrimoine
a5b50590-c017-479f-98de-19787c3194d8,Burton,Trevor,Lake Christopherhaven,30282,30282.0,7570.5,37308,8022.11,salaire
859a9811-e6d2-40d5-bfdd-294672669ec3,Glass,Andrew,West Robert,162818,162818.0,40704.5,9273,3317.82,patrimoine
c41fccab-d81e-4291-a8e9-a175594dfec6,Garza,Melissa,Morrowbury,180498,180498.0,45124.5,63698,14549.73,patrimoine
d4c5e55f-ab5c-438f-a18e-19fc7b4f3ba0,Rice,Kimberly,Crystalmouth,161328,161328.0,40332.0,6068,969.32,patrimoine
d967b8ca-5af2-435b-bf53-4311b2164c41,Jensen,John,West Miranda,169002,169002.0,42250.5,13709,2470.11,indépendant
adbd3ab5-ef85-4e61-a519-bdcdce399dc7,Gonzales,Vanessa,Susanmouth,32644,32644.0,8161.0,40218,9654.36,indépendant
cf30da94-289f-4b72-9cd0-e54becbba838,Jackson,Thomas,Reyesville,130230,130230.0,32557.5,48857,13238.44,salaire
e9d8201a-ceee-499a-aa1e-c2e58ff5fb05,Chen,Kristen,Perezmouth,20014,20014.0,5003.5,51764,18995.2,salaire
8c9ba304-85ee-4131-a052-e5814e8d975e,Thomas,Erika,Lake Douglasbury,128736,128736.0,32184.0,67845,26225.86,patrimoine
caff4aae-bf58-4ad1-9ffd-24b6bc155e67,Palmer,Candice,Juliamouth,181502,181502.0,45375.5,63848,14392.97,salaire
a0093ef6-b90a-413d-aa05-0b76828a28d4,Olson,Garrett,Michaelhaven,161023,161023.0,40255.75,36535,9704.89,patrimoine
c2e84e84-7749-42fd-8f03-36a446292126,Padilla,Veronica,North Jason,187013,187013.0,46753.25,8765,1960.54,patrimoine
27258c9f-6d58-4e3c-a7b1-ab021d693862,Haas,Kimberly,East Lisaport,105530,105530.0,26382.5,60151,21368.08,patrimoine
5d1e8b25-196d-428b-bcbf-f1a2fab4dcd5,Fowler,Christina,West Debraport,174034,174034.0,43508.5,28887,6625.57,indépendant
1a804068-547e-4663-a962-745ab792f299,Holmes,Heather,Cameronport,22349,22349.0,5587.25,30804,4802.53,patrimoine
989dcd5b-ae47-45f9-9c6f-61980ed2ad24,Valdez,Michael,New Beverly,183822,183822.0,45955.5,26330,8733.43,salaire
a1617e57-cea8-4e65-9b7b-58ce6d8b157f,Morris,Samuel,North David,89522,89522.0,22380.5,60192,6212.78,indépendant
ee424024-0c65-48fd-80ad-ea07ee913527,Herrera,Kristen,Johnsontown,145090,145090.0,36272.5,24318,3655.82,salaire
b99affb5-2bbd-4af1-9cf0-e6ae2110b57b,White,Margaret,Port Allison,100801,100801.0,25200.25,65594,9085.24,salaire
fb17fc7f-ba3a-44d5-9ee4-9af77d05c964,Johnson,Victor,Ewingside,114074,114074.0,28518.5,9961,1986.62,patrimoine
01ad93ac-3e55-41d7-9574-b97663175f0c,Terry,Samantha,Michellemouth,106669,106669.0,26667.25,8785,2394.04,indépendant
04957252-a9d9-4f30-966d-6eef07e563c8,Taylor,Jason,Port Lisa,57912,57912.0,14478.0,66359,19863.96,patrimoine
676a5811-1a39-4d28-a361-1337fd64eab0,Sloan,Eric,Smithstad,143389,143389.0,35847.25,33743,6745.39,indépendant
2f50fd07-f91c-4487-b98b-fc5f14100794,Stone,Sarah,Melissatown,30724,30724.0,7681.0,31048,8121.29,indépendant
95c104d5-61b5-41e8-88e8-b8ca69bd4762,Lee,Maria,Port James,173126,173126.0,43281.5,65515,22746.9,indépendant
af841a6c-87d5-4cd6-baa1-a0d0899b0d3b,Williams,Rachel,West Karina,40786,15652.439558514094,3913.11,66313,24362.59,salaire
b1f0d82f-fd2c-459e-9c84-f4794ea20470,Smith,Aaron,South Christopher,56168,56168.0,14042.0,51201,19939.13,patrimoine
48a33e4a-d905-4aeb-9155-b8a44649afbf,Gomez,Megan,Henrystad,122138,122138.0,30534.5,22625,4643.2,indépendant
fb3d4424-32a6-4028-80cb-4874a34d0f19,Moreno,Melissa,Jenniferhaven,130951,130951.0,32737.75,28829,6226.23,indépendant
939da705-e334-44ea-848d-0bebb646363d,Pace,Christopher,Erikafort,72043,72043.0,18010.75,7768,962.55,salaire
dc3ada9e-1c45-4c70-be02-e75a7d645f5c,Crawford,Samuel,Port Anthony,175915,175915.0,43978.75,33687,8469.61,salaire
486d0918-22a8-4d1b-b81c-98b29e3ecbe5,Barton,Gabrielle,Benitezmouth,29712,29712.0,7428.0,20081,5972.89,salaire
637e7199-6fa1-4c66-9bc5-977b7d6b963b,Davis,Chris,Lake Gabrielle,31166,31166.0,7791.5,26529,3871.57,patrimoine
2340e8bd-0c8e-42d7-a08c-4f866bdb56d1,Mccarty,Rachel,Floreschester,40607,40607.0,10151.75,9808,2174.39,salaire
56f579b7-1deb-4bad-91f8-5f84530d06d7,Haas,Crystal,Aprilchester,86047,86047.0,21511.75,29526,4743.52,salaire
279f8f1f-d93a-4925-bece-ddb4bd8ed8ba,Jacobs,Brent,Port Erin,53820,53820.0,13455.0,28570,9875.34,patrimoine
07c39b30-b566-433a-bc1e-945b48f9aab7,Gonzales,Ryan,Port Morganstad,127508,127508.0,31877.0,57534,20516.91,patrimoine
30557116-3895-4172-8f3d-75305185ab9f,Vargas,Chad,Port Joseph,29315,29315.0,7328.75,33150,7652.7,salaire
9b7730af-f1ee-4f9b-aa7f-031085bda4da,Hall,Victoria,Lake Amy,173823,173823.0,43455.75,13564,3779.95,indépendant
93903973-39f6-44bd-a009-7e25d0429287,Clark,Bethany,East Danielleberg,80500,80500.0,20125.0,8525,1919.56,patrimoine
04965666-2e52-44cf-91e3-4fd97334169c,Mendez,Gregory,Johnmouth,137905,137905.0,34476.25,47674,16718.31,indépendant
e2a47793-8fc3-4278-be6f-e4d16b96b3de,Butler,Maxwell,South Richard,161105,161105.0,40276.25,40554,14350.62,salaire
2e0ab07d-562f-43f6-8131-7a51f5c4de7b,Carter,Cheryl,Wandaton,103005,103005.0,25751.25,60845,12666.45,salaire
144033bf-183f-413f-8078-729d9bfc7ed5,Sutton,Karen,Lake Richard,116558,116558.0,29139.5,54066,10362.34,patrimoine
07303224-178f-4bee-b17c-5a68af7a0f92,Hall,Brett,South Jacobshire,166893,166893.0,41723.25,37730,9540.54,salaire
df13c4d9-9895-425e-bac7-fda819b2727a,Alexander,Monique,Taraberg,88502,88502.0,22125.5,47382,17511.9,salaire
548a563f-6cf2-47b6-81df-cd09d8e9e102,Johnson,Michael,West Jonathanberg,87871,87871.0,21967.75,20827,2367.04,patrimoine
